Otto Barabin,2147483647,18
Maurine Baise,2058049406,95
Joye Arreaga,2147483647,53
Crissy Alires,2147483647,27
Neida Baltierra,2147483647,79
Gary Angold,2147483647,16
Shonta Battaglia,2147483647,94
Robbie Barnscater,2147483647,20
Trinity Beckett,2147483647,97
Damaris Allegretta,2147483647,21
Jade Ardd,2147483647,32
Laurena Auger,2147483647,57
Marjory Bagnato,2147483647,81
Valda Bede,2147483647,52
Jacki Archilla,2147483647,70
Shona Batrum,2147483647,14
Sunny Baus,1117974821,52
Brenna Aguire,2147483647,35
Ardell Acree,2147483647,29
Marcelo Badanguio,1267658291,76
Blair Agoff,1996438105,96
Tracy Bechtel,2147483647,96
Terry Beals,2147483647,72
Chiquita Alcina,2147483647,85
Myrna Balling,1859661622,36
Assunta Adelblue,2147483647,11
Minerva Balerio,2147483647,61
Mirian Balich,2147483647,33
Jeanett Arhelger,2147483647,63
Sheree Batalona,1640357700,83
Gena Anhalt,2147483647,72
Yajaira Bejger,2147483647,22
Dominque Altum,2147483647,9
Loan Ax,2147483647,30
Hyun Ar,2147483647,21
Audrey Adelson,2147483647,48
Claudio Alert,2147483647,0
Jin Armon,2147483647,8
Octavio Bankes,2147483647,61
Troy Beckler,2147483647,43
Wesley Behnken,2147483647,0
Lauren Augenstein,1597120755,66
Mandie Backmon,2147483647,23
Yuko Beldon,2147483647,5
Solange Battko,2147483647,84
Sybil Bavier,2147483647,21
Lia Aveline,2147483647,87
Jerome Armada,2147483647,81
Vonda Begley,1710238361,2
Camila Aicklen,1371074707,35
Deon Alsobrook,1317551297,18
Sharika Basnight,2147483647,40
Cristine Alkbsh,2147483647,29
Kayleen Asencio,2147483647,92
Taunya Bazil,2147483647,43
Glenn Antczak,2147483647,87
Jewel Armiger,2147483647,90
Latanya Auckley,2147483647,6
Casandra Akim,2147483647,53
Candida Aikin,2147483647,0
Hillary Appelt,1385761624,1
Debrah Almenar,2147483647,95
Susie Baute,2147483647,66
Randy Bargeron,2147483647,85
Milo Baldwin,2147483647,88
Dave Allston,2147483647,91
Barrie Adolphe,2147483647,5
Francoise Angelini,2147483647,27
Ginger Anselm,2147483647,82
Dahlia Allbones,2147483647,25
Edda Amass,2147483647,55
Cary Akhand,2147483647,71
Johnny Arnot,2147483647,67
Rena Barkle,2147483647,59
Danyell Allgood,1473329936,90
Luella Baba,1036399319,59
Terrie Bealle,2147483647,82
Latrice Audrey,2147483647,80
Karlene Arunachalam,2147483647,31
Matilde Bains,2147483647,17
Damien Allegrini,2147483647,87
Bethann Age,2147483647,28
Torri Bebout,2147483647,41
Lecia Aungst,2147483647,28
Dominique Altsisi,2147483647,75
Latosha Audibert,2147483647,51
Evelyn Andina,1731812068,67
Debora Almeda,2147483647,76
Giovanna Anshutz,2147483647,99
Grayce Antis,2147483647,56
Tanja Baysinger,1100951775,96
Charlesetta Alberda,2147483647,81
Rich Barne,2147483647,69
Mafalda Bache,2147483647,27
Afton Abato,2147483647,27
Jerrold Armas,2147483647,20
Cedric Alamos,2147483647,53
Katharyn Asal,2147483647,7
Veda Bedor,2147483647,4
Gregg Antle,2147483647,19
Roosevelt Barrette,2147483647,90
Nathalie Balsano,1004102392,10
Liza Awe,1759098176,92
Stacia Baudry,2147483647,93
Tomoko Beaureguard,2147483647,23
Kaylee Asen,2147483647,82
Dale Allder,2147483647,64
Maritza Baglione,2147483647,98
Georgetta Anliker,2147483647,25
Drew Aly,2147483647,35
Lajuana Atkinson,2147483647,69
Leonarda Auteri,2147483647,67
Denna Alsbury,2147483647,5
Paulette Barbaro,2147483647,18
Bonny Agricola,2147483647,11
Hobert Applebaum,2147483647,90
Albertine Abdelwahed,2147483647,9
Aide Abbe,2147483647,59
Alfonzo Abels,2147483647,88
Lakita Ator,1124040574,94
Carina Aines,2147483647,2
Rena Barkle,2147483647,32
Michal Baldacci,2147483647,42
Evie Andonian,2147483647,2
Michelina Balde,2147483647,56
Henry Apkin,2147483647,20
Edwin Ambrister,2147483647,93
Stephine Baumeister,2147483647,50
Yvette Belfi,2147483647,63
Millie Baldus,2147483647,9
Palmer Barahona,1986134382,6
Zachariah Belfiore,2147483647,75
Chet Alcalde,2147483647,0
Gilma Anschutz,2147483647,18
Sylvia Bawcum,2147483647,88
Carmon Ajose,2147483647,1
Terrence Bealer,2147483647,91
Gaylene Angton,2147483647,59
Fredrick Angerman,2147483647,65
Madonna Bachand,2147483647,1
Deanne Almaraz,1932939916,99
Dede Almengor,2147483647,48
Tonie Beavin,1769058827,10
Yen Bekis,1694035308,92
Oma Bantay,1231869304,67
Alesia Abed,2147483647,47
Page Barager,2147483647,1
Deonna Alson,2147483647,90
Alejandra Abdullah,2147483647,58
Belva Aeillo,2147483647,90
Jules Arriaza,2147483647,21
Timika Beaucage,2147483647,38
Carla Ainslie,2147483647,26
Wendy Behne,2147483647,45
Tess Beamer,2147483647,58
Jules Arriaza,2147483647,13
Linn Avirett,2147483647,69
Malika Bacino,2147483647,50
Roger Barratt,2147483647,60
Jeannie Aries,2147483647,53
Ellan Amin,2147483647,44
Agnus Abaya,2147483647,2
Jonie Arone,2147483647,24
Tish Beaudine,2147483647,47
Savannah Bartucci,2126125497,0
Hortencia Appling,2147483647,30
Deidra Almond,2147483647,30
Mikki Baldock,2147483647,34
Libby Avellar,2147483647,65
Rosemary Barroso,2147483647,48
Dolly Altomonte,1693361608,27
Maisha Bachrodt,1170669496,82
Wally Beguhl,2147483647,23
Fred Angeloff,2147483647,76
Sharilyn Basom,2147483647,76
Eric Amunrud,2147483647,12
Darlena Allmond,2147483647,30
Chandra Alaya,2147483647,67
Laurinda Augspurger,2147483647,7
Charlene Albelo,2147483647,37
Beatriz Adriance,2147483647,53
Micah Balckwell,2147483647,30
Sharon Basquez,2147483647,36
Maryalice Baile,2147483647,41
Alejandrina Abdullai,2147483647,45
Tatiana Bazelais,2147483647,26
Opal Banuelos,2147483647,52
Bell Ady,2147483647,70
Porfirio Barclay,2147483647,41
Julia Arribas,2147483647,60
Clay Alerte,2147483647,76
Octavia Bankert,2147483647,38
Augusta Adens,2147483647,87
Arlie Adamitis,2147483647,61
Vanesa Bednarik,1100757550,21
Zachary Belflower,2147483647,3
Pearlene Barbella,2147483647,67
Gabriella Angione,2147483647,59
Alyce Abram,2147483647,98
Alease Abdou,2147483647,4
Ji Armillei,2147483647,91
Evelia Andert,2147483647,18
Jerlene Arlt,2147483647,39
Suzanne Bava,1678341422,19
Roseanne Barrish,2147483647,36
Rosario Barrineau,2147483647,98
Carlita Airola,2147483647,53
Hanh Antrikin,2147483647,19
Jada Ardan,2147483647,42
Ruthann Barthelemy,2147483647,36
Marita Bagley,2147483647,81
Illa Araiza,2147483647,39
Karan Artison,1877111223,72
Yoshie Belay,1087113664,51
Nia Bamberg,2147483647,0
Lenora Austgen,2147483647,16
Tisha Beaudion,2147483647,87
Georgie Annan,2147483647,36
Earlie Amanza,2147483647,23
Leonora Auton,2147483647,6
Lovella Azeem,2147483647,36
Annamaria Achorn,2147483647,72
Taryn Bazar,2147483647,41
Tiesha Beato,1930602447,31
Sharolyn Basques,2147483647,73
Mica Balck,2147483647,48
Lavelle Auguste,2147483647,7
Stephnie Baumer,2147483647,2
Ronda Barrero,2147483647,87
Latoyia Audirsch,2147483647,51
Stefan Baughan,2147483647,10
Michal Baldacci,2147483647,80
Wes Behning,2147483647,2
Cicely Aldo,2147483647,23
Dwight Amaker,2147483647,73
Ethelene Ancic,2147483647,85
Branda Agudelo,2147483647,35
Lisa Avola,2147483647,0
Randal Barga,2147483647,50
Fermin Andrino,2147483647,61
Devora Altenhofen,2147483647,99
Brandy Aguiler,2147483647,78
Asa Adderly,2017476213,98
Russel Barters,1394390789,86
Sherly Bateman,2147483647,35
Hertha Aponte,2147483647,73
Jonie Arone,2147483647,5
Latisha Audet,2147483647,43
Belkis Adwell,2147483647,71
Mercy Balas,1769321231,34
Jessia Armendarez,2147483647,97
Daisy Allcock,2147483647,54
Franchesca Angelbeck,1069520276,77
Lavonia Aulabaugh,1620138350,9
Elizebeth Amie,2147483647,86
Necole Balter,2147483647,51
Shona Batrum,2147483647,81
Estrella Ancell,2147483647,93
Roosevelt Barrette,2147483647,11
Rodolfo Barranco,2147483647,65
Junko Arrowsmith,2147483647,17
Inocencia Arano,2147483647,93
Denna Alsbury,2147483647,93
Hayley Aoki,2147483647,31
Marta Bahoora,2147483647,4
Maude Bairam,2147483647,9
Alexis Abelman,2146979714,85
Mariko Bagdon,1418788297,34
Maricruz Baffa,2147483647,18
Jesse Armel,2147483647,91
Ariel Adamcik,2147483647,15
Jenee Aristide,1067064893,92
Vivien Begg,2147483647,73
Shelley Bastos,2147483647,76
Shelly Bastura,2147483647,64
Jaunita Argro,2147483647,33
Sandee Bartol,2147483647,82
Edward Amboree,2147483647,5
Queenie Bardes,2147483647,64
Harrison Anzaldua,2147483647,41
Millicent Balduf,2147483647,2
Kendall Ashmore,2147483647,70
Susie Baute,2147483647,14
Antonina Ackmann,2147483647,52
Fredricka Angermeier,2147483647,49
Jesse Armel,2147483647,39
Martin Bahrmasel,2147483647,87
Federico Andreotti,2147483647,61
Magaret Bachert,2147483647,17
Homer Appleman,2147483647,47
Sallie Bartkus,2147483647,81
Rosa Barriault,2147483647,64
Mari Baell,2147483647,6
Murray Ballez,2147483647,39
Natashia Balsamo,2147483647,7
Rosina Barryman,2147483647,39
Bradford Aguada,2147483647,31
Bobbye Agredano,2147483647,98
Johnathan Arnio,2147483647,15
Kirby Assante,2147483647,78
Marshall Bahner,2147483647,95
Cody Alexion,2147483647,29
Shala Basehore,2147483647,49
Theo Bear,2147483647,45
Melida Bakkum,2147483647,30
Tiffanie Beattie,2147483647,48
Brittny Ahlers,2147483647,72
Carol Akal,2147483647,74
Robbin Barnthouse,2147483647,83
Cecil Alameida,2147483647,49
Taryn Bazar,2147483647,95
Tabetha Bax,2147483647,0
Ebonie Amarian,2147483647,99
Yuriko Belfast,1742594523,71
Cedric Alamos,2147483647,50
Keren Askew,2147483647,79
Joycelyn Arre,2147483647,68
Betsey Agel,2147483647,30
Conrad Alfred,2147483647,0
Philomena Barbur,1008806228,85
Eustolia Anderlik,2147483647,67
Gearldine Angustia,2147483647,41
Isabel Arbo,2147483647,47
Christian Aldama,2147483647,19
Ethel Anchors,1446500838,30
Mirian Balich,2147483647,20
Duncan Amack,2147483647,58
Darci Allinder,2147483647,52
Liliana Averbeck,1577820937,20
Dierdre Altieri,1943357767,71
Nelle Baltzell,2147483647,74
Kia Asma,2147483647,18
Jenise Arjes,2147483647,60
Karl Aruiso,1371142131,62
Lynne Babitsch,2147483647,24
June Arron,2147483647,91
Thomasina Bearse,2147483647,81
Gail Anglada,2147483647,31
Elvina Amonette,2147483647,50
Kevin Aslett,2147483647,59
Rosita Barsalou,2147483647,19
Rolando Barreca,2147483647,6
Ressie Barlip,2147483647,0
Loria Ayhens,2147483647,35
Darby Alligood,2147483647,83
Ava Adi,1400831276,92
Linsey Avitabile,2147483647,58
Branda Agudelo,2147483647,1
Coral Alge,2147483647,58
Maribeth Baez,2147483647,79
Sara Bartosiak,2147483647,11
Nelia Balton,1394303035,74
Tom Beaulac,2147483647,4
Arthur Addair,2147483647,21
Lavelle Auguste,2147483647,57
Rosario Barriner,2147483647,35
Rebbeca Barillas,1846268175,60
January Argall,2147483647,55
Lyle Babicke,2147483647,1
Terrence Bealer,2147483647,81
Sharan Baskin,2147483647,98
Oretha Banzhaf,2147483647,42
Lezlie Avelar,2147483647,83
Jennifer Arkin,1986428499,75
Jaunita Argro,2147483647,7
Lawrence Aull,2147483647,25
Coralee Algee,2147483647,26
Zula Belke,2147483647,11
Evie Andonian,2147483647,6
Frances Ange,2147483647,85
Marielle Bagaoisan,2147483647,13
Dave Allston,2147483647,41
Odessa Bankowski,2147483647,63
Walker Begor,2147483647,33
Marx Baik,2061576511,88
Charline Albero,2147483647,49
Sigrid Battenhouse,2147483647,89
Thi Beare,2147483647,43
Odell Bankos,2147483647,35
Cristina Alkana,2147483647,15
Jeanice Arias,2147483647,74
Jacquie Arcuo,2147483647,61
Aileen Abbenante,2147483647,41
Ocie Banker,2147483647,32
Julius Arrollo,2147483647,5
Clyde Alexandropoul,2147483647,11
Cordie Algire,2147483647,39
Kym Athanasiou,2147483647,91
Amanda Abreau,2147483647,49
Douglas Alwang,2147483647,68
Helga Apgar,2147483647,40
Cody Alexion,2147483647,24
Esperanza Anastasiades,2147483647,9
Mickie Balderrama,1635598808,3
Joey Arnette,1820990895,87
Corie Ali,2147483647,88
Manda Backlund,2147483647,59
Kelley Ashenfelter,2147483647,63
Aiko Abbed,2147483647,23
Venetta Bedwell,2147483647,48
Elyse Amores,1587148981,13
Luanna Azore,2147483647,47
Laila Atkin,2147483647,12
Ima Araldi,2147483647,56
Maira Bachorski,2147483647,65
Donetta Alukonis,2147483647,99
Arlen Adamek,1638963178,42
Devin Altaras,2147483647,36
Lacie Atherton,2147483647,91
Ilana Aragon,2147483647,98
Rochell Barra,2147483647,58
Shu Battaglino,2147483647,41
Colby Alexis,2147483647,36
Annamarie Achter,1096869554,19
Luciano Azzano,2147483647,0
Mi Balchunas,1966152918,88
Carylon Aki,2147483647,27
Greta Antolik,2147483647,66
Inger Arango,2147483647,75
Deloise Aloy,2147483647,1
Jack Archibeque,2147483647,47
Adriene Abati,2147483647,46
Tatum Bazemore,1559744629,24
Sari Bartoszek,2147483647,43
China Alce,2147483647,22
Jadwiga Ardelean,1583235311,95
Rosalina Barrie,2147483647,27
Harriett Anyan,1872180954,98
Marlin Bagwell,2147483647,41
Claud Alemany,2147483647,24
Janice Arenstam,2147483647,85
Carmon Ajose,2147483647,55
Carie Aimone,1799480882,49
Deena Almodovar,2147483647,52
Donny Alvarenga,2147483647,45
Lanny Attles,2147483647,65
Toby Beaudry,1985694919,54
Carie Aimone,1799480882,82
Richard Barnell,2147483647,95
Dwain Amadon,2147483647,94
Claretta Alegre,2147483647,67
Tatum Bazemore,1559744629,97
Vanda Bednarek,2147483647,27
Verla Beeck,2147483647,59
Modesto Balla,2147483647,13
Shaniqua Bashor,2147483647,11
Willow Beilinson,2147483647,97
Merideth Balash,2147483647,10
Josephina Arpin,2147483647,89
Maragret Bacote,2147483647,71
Georgiana Annabel,2147483647,15
Harry Anzalone,2147483647,27
Myrna Balling,1859661622,49
Boris Agrios,2147483647,48
Jillian Armiso,2147483647,36
Jenise Arjes,2147483647,61
Alyssa Abramowitz,2147483647,34
Lou Ayre,2126451448,98
Mafalda Bache,2147483647,54
Linsey Avitabile,2147483647,30
Michel Baldassarre,2147483647,41
Janna Arey,2147483647,65
Hyun Ar,2147483647,9
Rachael Bardsley,2147483647,85
Yoshiko Belback,2147483647,38
Lewis Avary,2147483647,33
Lavelle Auguste,2147483647,94
Lynelle Babington,2147483647,24
Jenna Arjona,2147483647,70
Oralee Banwarth,2147483647,88
Athena Adell,2147483647,17
Kelvin Ashline,2147483647,10
Kimbery Aspley,2147483647,9
Bennett Aeschbacher,2147483647,12
Marlana Bagozzi,2147483647,66
Jenine Arizzi,2147483647,32
Belinda Adule,2147483647,85
Woodrow Beiswanger,2147483647,47
Venus Beebout,2147483647,74
Francisca Angelilli,2147483647,94
Cary Akhavan,2074589441,89
Ellsworth Amisano,2147483647,68
Shanell Bashford,2147483647,88
Tosha Becenti,2147483647,27
Lucia Azuma,1263092367,66
Cheryle Alby,2147483647,66
Shara Baskette,2147483647,66
Randolph Bargen,2147483647,35
Polly Barck,2147483647,85
Karlene Arunachalam,2147483647,40
Klara Astarita,2147483647,92
Norman Bangs,2147483647,60
Renay Barksdale,2147483647,71
Austin Adham,2147483647,73
Joleen Arnst,2147483647,40
Micki Balderas,2147483647,59
Errol Anast,2147483647,96
Elisabeth Amey,2147483647,13
Sheilah Bastidos,2147483647,21
James Arduini,2147483647,45
Stephaine Bauknight,2147483647,57
Cameron Ahyet,2058199828,72
Dexter Altermatt,2147483647,88
Beatrice Adragna,1874421303,99
Palma Barahana,2147483647,56
Isabelle Arboleda,2147483647,25
Karon Arvez,2147483647,12
Sherrie Batey,2147483647,26
Shanelle Bashi,2147483647,93
Adalberto Aanerud,2147483647,29
Gabrielle Angis,2147483647,68
Tabetha Bax,2147483647,63
Marlon Baham,2147483647,17
Rebeca Barimah,2147483647,49
Hilario Appelbaum,2147483647,19
Vanessa Bednarowicz,2147483647,26
Raeann Barella,2147483647,6
Xenia Beitler,2147483647,0
Vernia Beedles,2147483647,6
Abel Aalderink,2147483647,69
Margarita Badgett,1416830766,40
Vertie Beelar,2147483647,11
Lakiesha Atoe,2147483647,81
Homer Appleman,2147483647,37
Perla Barbieri,2147483647,38
Melissa Bakowski,2147483647,8
Audrie Adelstein,2147483647,56
Noelia Bandy,2147483647,71
Odell Banko,2147483647,49
Dawn Allums,1720063787,11
Miranda Balford,2147483647,16
Haydee Ao,2147483647,45
Dessie Altadonna,2147483647,35
Jolanda Arnspiger,2147483647,19
Janiece Arentz,2147483647,45
Takisha Bayala,2147483647,5
Shila Batistich,2147483647,85
Cindi Aldrege,2147483647,39
Merle Balay,2147483647,55
Quintin Bardon,2147483647,42
Tuan Beckmeyer,2147483647,43
Kirsten Asselmeier,2147483647,1
Yuko Beldon,2147483647,24
Nu Banik,2004497929,72
Ossie Baque,2147483647,94
Seth Bascas,2147483647,42
Brittney Ahlemeyer,2147483647,20
Stephine Baumeister,2147483647,34
Leonida Autin,2147483647,34
Laticia Audas,2147483647,98
Rory Barria,2147483647,43
Andra Abts,2147483647,66
Emanuel Amorin,2147483647,20
Aracely Acosto,2147483647,96
Qiana Bardell,2147483647,81
Hung Aquas,1878807591,70
Donya Alvarez,2147483647,90
Nevada Bambach,2109214936,24
Celeste Alanis,2147483647,44
Vita Begay,2147483647,88
Hugo Apthorpe,2147483647,80
Evonne Andracki,2147483647,49
Agatha Abatti,2147483647,19
Sharonda Bass,2147483647,57
Lannie Attkisson,2147483647,38
Leigha Aus,2147483647,33
Samual Bartmess,1424043155,59
Zetta Belina,2147483647,11
Rosanne Barrile,2147483647,5
Austin Adger,2147483647,56
Sol Battistoni,2147483647,46
Effie Ambrosia,2147483647,12
Hae Antonis,2147483647,98
Gwen Antoniak,2147483647,51
Jaye Argudo,2147483647,33
In Arambula,2147483647,81
Carolin Akapo,2147483647,70
Fatimah Andreatta,2147483647,14
Tangela Bayot,2147483647,16
Nellie Baltzer,2147483647,43
Laveta Auila,2147483647,27
Randi Barge,2147483647,37
Shyla Battani,2147483647,76
Karima Artry,2147483647,66
Sal Bartkiewicz,2147483647,55
Deshawn Alstad,2147483647,69
Alethea Abegg,2147483647,50
Rubin Bartch,2147483647,38
Karrie Arview,2147483647,17
Tameka Bayhonan,2147483647,91
Keturah Aslam,2147483647,29
Octavia Bankert,2147483647,64
Zenia Beliles,2147483647,4
Reta Barlock,2147483647,89
Danielle Alleshouse,2147483647,49
Freddie Angelotti,2147483647,75
Racquel Bareis,2147483647,10
Carline Airington,1715966289,63
Sidney Batteiger,2147483647,61
Esperanza Anastasiades,2147483647,68
Christoper Aldecoa,2147483647,53
Henry Apking,2147483647,18
Andres Abuhl,2147483647,18
Lewis Ave,2147483647,52
Halley Antonucci,2147483647,46
Jerri Armand,2147483647,87
Phylis Barcellos,2147483647,17
Kourtney Astle,2147483647,75
Dawn Allums,1720063787,30
Marvel Baier,2147483647,42
Roland Barraz,1423499480,98
Clementina Alesna,2147483647,56
Belkis Adwell,2147483647,30
Courtney Alimento,1632230963,94
Tessa Beames,2147483647,49
Marian Baerga,2147483647,8
Alpha Abood,2147483647,1
Edie Ambagis,2147483647,6
Damien Allegrini,2147483647,83
Louise Azar,2147483647,56
Estell Anaya,2147483647,3
Jewel Armfield,2147483647,5
Dannielle Allgaier,2147483647,96
Rubie Bartberger,2147483647,42
Edie Ambagis,2147483647,46
Sharilyn Basom,2147483647,6
Jewel Armfield,2147483647,2
Mana Backhuus,2147483647,52
Fonda Anetsberger,2147483647,81
Kaley Arterberry,2147483647,23
Eusebio Anderl,2147483647,11
Fernande Andrle,2147483647,33
Carli Aird,2147483647,58
Ivana Arcega,2147483647,32
Janey Arens,1950702087,99
Tammara Baylor,2147483647,72
Amie Abrey,2147483647,34
Renetta Barletta,2147483647,24
Evelia Andert,2147483647,59
Mel Bakewell,2147483647,57
Ariana Acy,2147483647,51
Marianela Baerlocher,2147483647,50
Lane Atterbury,2147483647,25
Amado Abrams,2147483647,85
Aurea Ades,2147483647,51
Blythe Agostini,2147483647,37
Marcelino Badal,2147483647,41
Nga Bambas,2147483647,75
Adaline Aarant,2147483647,11
Beaulah Adrid,2147483647,42
Calvin Ahuja,2147483647,97
Chad Alario,2147483647,15
Florentina Andy,2147483647,92
Inga Arand,2147483647,63
Kristyn Atay,2147483647,6
Danna Alley,2147483647,58
Lila Avent,2147483647,84
Bennett Aeschbacher,2147483647,10
Boyd Agron,2147483647,11
Violeta Beetley,1040572267,17
Margareta Badertscher,2147483647,6
Lea Auman,2147483647,25
Kam Artez,2147483647,26
Agnes Abaunza,2147483647,48
Hugo Apthorpe,2147483647,8
Ted Bazzell,2147483647,50
Astrid Adelgren,2147483647,5
Maurita Baisey,2147483647,39
Willy Beilke,2147483647,5
Alison Abigantus,2147483647,50
Calista Ahsan,2119224827,23
Belva Aeillo,2147483647,69
Avelina Adib,2147483647,16
Romelia Barren,2147483647,17
Elva Amodio,2147483647,76
Gerda Anness,2147483647,91
Sandra Bartoletti,1319303027,90
Clare Aleem,2147483647,30
Cindi Aldrege,2147483647,17
Ricarda Barncastle,1586594870,55
Ehtel Ambrosio,1564227472,69
Art Adcox,2147483647,33
Pamula Baranick,1564175718,72
Ocie Banker,2147483647,72
Renay Barksdale,2147483647,75
Deloise Aloy,2147483647,89
Yadira Bejaran,2147483647,31
Loriann Aykroid,2147483647,5
Kamala Arthun,2147483647,38
Deonna Alson,2147483647,76
Chante Albang,2147483647,58
Mignon Balderston,2147483647,97
Karine Artus,2147483647,85
Elinor Amescua,2147483647,65
Amada Abramowski,2147483647,6
Darius Allman,2147483647,30
Peter Barbone,2147483647,27
Marilynn Bagg,2147483647,49
Aaron Aaby,2147483647,36
Deena Almodovar,2147483647,78
Carin Aina,2147483647,45
Michel Baldassarre,2147483647,10
Pura Bardeen,2147483647,26
Cicely Aldo,2147483647,24
Masako Bain,2147483647,40
Adrianne Abasta,2147483647,80
Yahaira Bejerano,2147483647,68
Remedios Barkie,2147483647,46
Latonya Audi,2147483647,5
Carey Ailsworth,2147483647,57
Cameron Ahyou,2147483647,33
Stacie Bauer,2049618096,87
Machelle Babula,2147483647,51
Hassan Anzora,2147483647,61
Sung Baurer,2147483647,59
Ignacia Aradanas,2147483647,1
Anika Aceveda,2147483647,7
Camilla Aid,2147483647,80
Gaylord Anguiano,2147483647,28
Annamaria Achorn,2147483647,99
Mitchell Balius,2147483647,5
Rosalina Barrie,2147483647,67
Pansy Baranovic,2147483647,58
Chance Alavi,2147483647,28
Marianne Baeskens,2147483647,27
Sherryl Bathurst,2147483647,75
Luz Babiarz,2147483647,73
Marg Badenoch,2147483647,21
Dorris Alvine,2147483647,0
Sara Bartosiak,2147483647,14
Love Azebedo,2147483647,21
Charleen Albea,1294253118,64
Emerson Amos,2147483647,27
Jimmie Armitage,2147483647,63
Lenard Austad,2147483647,49
Marcell Badalamenti,2147483647,25
Lawana Aulder,2147483647,42
Tonia Beavers,2147483647,29
Agnes Abaunza,2147483647,7
Liza Awe,1759098176,64
Geri Annett,2147483647,44
Isabel Arbo,2147483647,95
Cody Alexidor,2147483647,2
Cinthia Aldridge,2147483647,43
Alvaro Abraham,2147483647,99
Linda Avey,2147483647,62
Dayle Allwood,2147483647,72
Edra Amble,2147483647,50
Zora Belk,2147483647,71
Caryn Akiereisen,2147483647,55
Darcie Alling,1440078335,76
Royal Barstow,2147483647,76
Corrie Alicer,2147483647,74
Ardella Acres,2147483647,19
Sal Bartkiewicz,2147483647,63
Shara Baskette,2147483647,16
Beatriz Adriance,2147483647,24
Candis Aikman,2147483647,26
Elena Amelio,2147483647,29
Monte Ballen,2147483647,30
Emely Amoroso,2147483647,27
Toni Beaver,2147483647,50
Abbey Aadland,2064438851,19
Alan Abby,2147483647,99
Terina Beahm,2147483647,14
Lekisha Ausiello,2147483647,12
Terra Beaird,2147483647,37
Sterling Baumert,2147483647,10
Broderick Ahlf,2147483647,93
Esmeralda Anastasia,2147483647,93
Lindsy Avilez,2147483647,14
Bobby Agre,2147483647,65
Hugh Apt,2147483647,22
Thurman Beasly,2147483647,66
Kimber Aspegren,2147483647,61
Violette Beets,1687384071,80
Suzann Bautz,2147483647,89
Evalyn Anderon,1054523358,88
Betsy Agemy,2147483647,32
Suzann Bautz,2147483647,0
Jude Arrellin,2147483647,44
Carie Aimone,1799480882,38
Sabrina Bartholic,2147483647,0
Kareen Artley,2147483647,92
Ulysses Bedatsky,2147483647,78
Sherron Bathke,2147483647,52
Tomas Beaule,2147483647,95
Cody Alexidor,2147483647,31
Clorinda Alexandre,2147483647,10
Wilburn Behring,2147483647,69
Nguyet Bamber,2147483647,94
Kathrine Ascensio,2147483647,60
Sha Bascle,2147483647,80
Kathy Aschan,2147483647,92
Candis Aikman,2147483647,38
Tona Beaushaw,2147483647,59
Sean Barufaldi,2147483647,5
Ward Beherns,2147483647,64
Ariel Adamcik,2147483647,45
Linwood Avitia,2147483647,0
Dessie Altadonna,2147483647,43
Lacie Atherton,2147483647,16
Irish Araya,2147483647,70
Kaila Artale,2147483647,57
Rosia Barrus,2147483647,45
Elayne Amderson,2147483647,52
Ima Araldi,2147483647,76
Carmel Aiu,2147483647,22
Lesley Auyon,2147483647,62
Chaya Albery,2147483647,68
Adrianna Abascal,2147483647,8
Elizbeth Amidon,2147483647,83
Cassie Akles,2147483647,25
Karrie Arview,2147483647,19
Nakesha Balluch,2147483647,6
Damon Alleman,1599443858,94
Kennith Asiello,2147483647,72
Brandon Aguila,2147483647,90
Jennette Arkell,2147483647,58
Karine Artus,2147483647,24
Amelia Abreu,2147483647,75
Randi Barge,2147483647,42
Kristan Astrella,2147483647,89
Mattie Baiotto,2042645312,8
Kristine Atala,2147483647,81
Reena Barish,2147483647,52
Taneka Bayon,1499824021,5
Hailey Antonopoulos,2147483647,3
Eula Andel,2147483647,85
Desmond Alsup,2147483647,0
Tiara Beath,2147483647,43
Van Bednar,2147483647,42
Chu Alderink,2147483647,5
Freddie Angelotti,2147483647,60
Margurite Bae,2147483647,81
Shawn Bassolino,2147483647,66
Lewis Ave,2147483647,61
Blondell Agosti,2147483647,8
Kizzie Astacio,2147483647,75
Clemmie Alessandro,2147483647,3
Lewis Avary,2147483647,95
Leslie Auzston,2147483647,46
Afton Abato,2147483647,93
Keri Askey,1505126564,31
Riley Barnhill,2147483647,74
Florentino Andzulis,2147483647,70
Coleen Alexopoulos,2147483647,27
Carry Akery,2147483647,34
Frances Angarola,2147483647,46
Venice Bee,2147483647,96
Elliott Amiri,2147483647,80
Margaret Bader,2147483647,85
Jannette Arfman,2147483647,72
Tuyet Beckner,1493155731,94
Kareen Artley,2147483647,11
Willie Beile,2147483647,5
Augusta Adens,2147483647,54
Kristine Atala,2147483647,7
Kareem Artist,2147483647,2
Ilda Aragones,2147483647,27
Raymonde Baridon,2147483647,71
Willie Beil,2147483647,95
Yolando Belanich,2147483647,11
Ethelyn Ancira,2147483647,31
Livia Awalt,2147483647,25
Elina Amesbury,2147483647,86
Armandina Adamski,2147483647,90
Nestor Balzer,2147483647,48
Margorie Badour,2147483647,65
Jaunita Argro,2147483647,11
Rebbecca Barillo,1755121533,40
Christy Alderete,2147483647,84
Vena Bedson,2147483647,68
Tisa Beaudin,2147483647,43
Nickole Bammon,2147483647,31
Nannette Balog,2147483647,49
Amal Abramson,2147483647,68
